band_pos	base_score	move_score	stay_score	action	tb_value
# base=0 from=0 to=84 band_start=0 band_end=84
# start
44	30.9903259277343750	16482.2246093750000000	16488.8945312500000000	move	0
45	31.0400753021240234	16506.5507812500000000	16513.2656250000000000	move	0
46	30.5608711242675781	16530.4296875000000000	16537.1113281250000000	move	0
47	30.4129085540771484	16554.1464843750000000	16560.8417968750000000	move	0
48	30.4129085540771484	16577.9257812500000000	16584.5585937500000000	move	0
49	30.4129085540771484	16601.7246093750000000	16608.3378906250000000	move	0
50	30.6432285308837891	16625.7539062500000000	16632.3671875000000000	move	0
51	30.6432285308837891	16649.7871093750000000	16656.3964843750000000	move	0
52	30.4950675964355469	16673.6406250000000000	16680.2812500000000000	move	0
53	30.6102695465087891	16697.6074218750000000	16704.2500000000000000	move	0
54	30.6102695465087891	16721.5957031250000000	16728.2167968750000000	move	0
55	30.4786281585693359	16745.4375000000000000	16752.0742187500000000	move	0
56	30.5444126129150391	16769.3417968750000000	16775.9824218750000000	move	0
57	30.5937976837158203	16793.3125000000000000	16799.9355468750000000	move	0
58	30.5279598236083984	16817.2109375000000000	16823.8398437500000000	move	0
59	30.6267490386962891	16841.2031250000000000	16847.8378906250000000	move	0
60	30.5279598236083984	16865.1035156250000000	16871.7304687500000000	move	0
61	30.6762008666992188	16889.1386718750000000	16895.7792968750000000	move	0
62	30.7256927490234375	16913.2402343750000000	16919.8652343750000000	move	0
63	30.7587089538574219	16937.3535156250000000	16943.9980468750000000	move	0
64	30.4786281585693359	16961.1816406250000000	16967.8320312500000000	move	0
65	30.4293308258056641	16984.9511718750000000	16991.6113281250000000	move	0
66	30.4129085540771484	17008.7382812500000000	17015.3632812500000000	move	0
67	30.5937976837158203	17032.7167968750000000	17039.3320312500000000	move	0
68	30.3964920043945312	17056.5019531250000000	17063.1132812500000000	move	0
69	30.1671085357666016	17080.0312500000000000	17086.6699218750000000	move	0
70	30.1017322540283203	17103.5156250000000000	17110.1328125000000000	move	0
71	30.0853996276855469	17127.0117187500000000	17133.6015625000000000	move	0
72	30.2489356994628906	17150.6816406250000000	17157.2597656250000000	move	0
73	30.1834640502929688	17174.2910156250000000	17180.8652343750000000	move	0
74	30.1344127655029297	17197.8281250000000000	17204.4257812500000000	move	0
75	30.4786281585693359	17221.7167968750000000	17228.3066406250000000	move	0
76	31.8246288299560547	17246.9648437500000000	17253.5410156250000000	move	0
77	31.8750381469726562	17272.2421875000000000	17278.8398437500000000	move	0
78	31.8582305908203125	17297.3242187500000000	17304.0996093750000000	move	0
79	32.4830741882324219	17323.0253906250000000	17329.8066406250000000	move	0
80	32.8404159545898438	17349.0976562500000000	17355.8652343750000000	move	0
81	31.7239246368408203	17373.9785156250000000	17380.8222656250000000	move	0
82	31.4394741058349609	17398.5078125000000000	17405.4179687500000000	move	0
83	31.1895465850830078	17422.9277343750000000	17429.6972656250000000	move	0
84	31.0234889984130859	17447.2148437500000000	17453.9511718750000000	move	0
85	31.4060935974121094	17471.9140625000000000	17478.6210937500000000	move	0
86	31.3393821716308594	17504.4023437500000000	17503.2539062500000000	stay	1
87	31.0566654205322266	17536.6074218750000000	17534.3105468750000000	stay	2
88	31.1562995910644531	17568.9062500000000000	17565.4667968750000000	stay	3
89	31.1230697631835938	17601.1738281250000000	17596.5898437500000000	stay	4
90	31.3393821716308594	17633.6582031250000000	17627.9296875000000000	stay	5
91	31.2228164672851562	17666.0292968750000000	17659.1523437500000000	stay	6
92	31.0234889984130859	17698.1992187500000000	17690.1757812500000000	stay	7
93	31.0566654205322266	17730.3984375000000000	17721.2324218750000000	stay	8
94	31.4728717803955078	17763.0136718750000000	17752.7050781250000000	stay	9
95	31.3393821716308594	17795.5039062500000000	17784.0449218750000000	stay	10
96	31.3894119262695312	17828.0410156250000000	17815.4335937500000000	stay	11
97	31.4060935974121094	17860.5976562500000000	17846.8398437500000000	stay	12
98	31.1396827697753906	17892.8867187500000000	17877.9804687500000000	stay	13
99	31.1064624786376953	17925.1386718750000000	17909.0878906250000000	stay	14
100	31.6066455841064453	17957.8886718750000000	17940.6953125000000000	stay	15
101	31.1230697631835938	17990.1640625000000000	17971.8183593750000000	stay	16
102	31.5230007171630859	18022.8320312500000000	18003.3417968750000000	stay	17
103	31.2560997009277344	18055.2382812500000000	18034.5976562500000000	stay	18
104	31.2228164672851562	18087.6074218750000000	18065.8203125000000000	stay	19
105	31.3393821716308594	18120.0937500000000000	18097.1601562500000000	stay	20
106	31.2893981933593750	18152.5312500000000000	18128.4492187500000000	stay	21
107	31.4227828979492188	18185.1015625000000000	18159.8710937500000000	stay	22
108	31.3227176666259766	18217.5742187500000000	18191.1933593750000000	stay	23
# rest
109	31.3227176666259766	NA	18222.5156250000000000	stay	24
110	31.4394741058349609	NA	18253.9550781250000000	stay	25
111	31.3560523986816406	NA	18285.3105468750000000	stay	26
112	31.2893981933593750	NA	18316.5996093750000000	stay	27
113	31.0898590087890625	NA	18347.6894531250000000	stay	28
114	31.0566654205322266	NA	18378.7460937500000000	stay	29
115	30.9903259277343750	NA	18409.7363281250000000	stay	30
116	31.1230697631835938	NA	18440.8593750000000000	stay	31
117	31.0400753021240234	NA	18471.9003906250000000	stay	32
118	30.5115127563476562	NA	18502.4121093750000000	stay	33
119	30.5444126129150391	NA	18532.9570312500000000	stay	34
# base=96 from=11001 to=11115 band_start=972 band_end=1086
# start
0	34.3152160644531250	15935.7822265625000000	NA	move	0
# overlap
1	34.8932075500488281	15948.1513671875000000	15970.6757812500000000	move	0
2	34.9812011718750000	15959.9111328125000000	15983.1328125000000000	move	0
3	34.7350959777832031	15971.4648437500000000	15994.6464843750000000	move	0
4	34.6298828125000000	15982.9843750000000000	16006.0947265625000000	move	0
5	34.5073432922363281	15993.9335937500000000	16017.4921875000000000	move	0
6	35.1928405761718750	16006.5371093750000000	16029.1259765625000000	move	0
7	34.7701988220214844	16018.7910156250000000	16041.3076171875000000	move	0
8	34.8053207397460938	16031.1162109375000000	16053.5966796875000000	move	0
9	35.4937591552734375	16044.1484375000000000	16066.6103515625000000	move	0
10	35.1045837402343750	16056.5849609375000000	16079.2529296875000000	move	0
11	35.6891555786132812	16069.5449218750000000	16092.2744140625000000	move	0
12	36.4221611022949219	16083.0810546875000000	16105.9667968750000000	move	0
13	37.1081886291503906	16097.5361328125000000	16120.1894531250000000	move	0
14	36.8727760314941406	16111.8330078125000000	16134.4091796875000000	move	0
15	37.0175590515136719	16125.7402343750000000	16148.8505859375000000	move	0
16	35.1222229003906250	16140.4570312500000000	16160.8623046875000000	move	0
17	35.2458496093750000	16155.5595703125000000	16175.7031250000000000	move	0
18	35.2281761169433594	16170.1708984375000000	16190.7880859375000000	move	0
19	34.9988136291503906	16185.0410156250000000	16205.1699218750000000	move	0
20	35.0164299011230469	16199.6767578125000000	16220.0576171875000000	move	0
21	35.0693054199218750	16224.1445312500000000	16234.7460937500000000	move	0
22	35.0869445800781250	16248.6552734375000000	16259.2314453125000000	move	0
23	34.9635925292968750	16273.0410156250000000	16283.6191406250000000	move	0
24	34.9107971191406250	16297.3750000000000000	16307.9521484375000000	move	0
25	35.0869445800781250	16321.8818359375000000	16332.4619140625000000	move	0
26	35.2105064392089844	16346.5185546875000000	16357.0927734375000000	move	0
27	34.8756217956542969	16370.8232421875000000	16381.3945312500000000	move	0
28	35.0340499877929688	16395.2832031250000000	16405.8574218750000000	move	0
29	34.9988136291503906	16419.6796875000000000	16430.2812500000000000	move	0
30	34.8053207397460938	16443.9296875000000000	16454.4843750000000000	move	0
31	35.1222229003906250	16468.4882812500000000	16479.0527343750000000	move	0
32	34.8580360412597656	16492.7617187500000000	16503.3457031250000000	move	0
33	34.9107971191406250	16517.1347656250000000	16527.6718750000000000	move	0
34	34.4024772644042969	16540.9531250000000000	16551.5371093750000000	move	0
35	34.2454833984375000	16564.6757812500000000	16575.1992187500000000	move	0
36	34.2454833984375000	16588.3925781250000000	16598.9218750000000000	move	0
37	34.2454833984375000	16612.1718750000000000	16622.6386718750000000	move	0
38	34.4898567199707031	16636.2148437500000000	16646.6621093750000000	move	0
39	34.4898567199707031	16660.2441406250000000	16670.7050781250000000	move	0
40	34.3326606750488281	16684.1191406250000000	16694.5761718750000000	move	0
41	34.4548873901367188	16708.0957031250000000	16718.5742187500000000	move	0
42	34.4548873901367188	16732.0625000000000000	16742.5507812500000000	move	0
43	34.3152160644531250	16755.9101562500000000	16766.3769531250000000	move	0
44	34.3850173950195312	16779.8222656250000000	16790.2949218750000000	move	0
45	34.4374160766601562	16803.7792968750000000	16814.2597656250000000	move	0
46	34.3675613403320312	16827.6796875000000000	16838.1464843750000000	move	0
47	34.4723739624023438	16851.6835937500000000	16862.1523437500000000	move	0
48	34.3675613403320312	16875.5703125000000000	16886.0507812500000000	move	0
49	34.5248374938964844	16899.6289062500000000	16910.0957031250000000	move	0
50	34.5773391723632812	16923.7167968750000000	16934.2070312500000000	move	0
51	34.6123657226562500	16947.8535156250000000	16958.3300781250000000	move	0
52	34.3152160644531250	16971.6679687500000000	16982.1679687500000000	move	0
53	34.2629089355468750	16995.4453125000000000	17005.9316406250000000	move	0
54	34.2454833984375000	17019.1972656250000000	17029.6914062500000000	move	0
55	34.4374160766601562	17043.1757812500000000	17053.6347656250000000	move	0
56	34.2280616760253906	17066.9453125000000000	17077.4042968750000000	move	0
57	33.9846229553222656	17090.4863281250000000	17100.9296875000000000	move	0
58	33.9152297973632812	17113.9472656250000000	17124.4023437500000000	move	0
59	33.8978958129882812	17137.4140625000000000	17147.8457031250000000	move	0
60	34.0714683532714844	17161.0839843750000000	17171.4863281250000000	move	0
61	34.0019836425781250	17184.6835937500000000	17195.0859375000000000	move	0
62	33.9499168395996094	17208.2402343750000000	17218.6328125000000000	move	0
63	34.3152160644531250	17232.1425781250000000	17242.5546875000000000	move	0
64	35.7425346374511719	17257.4589843750000000	17267.8847656250000000	move	0
65	35.7959556579589844	17282.7617187500000000	17293.2558593750000000	move	0
66	35.7781448364257812	17308.0195312500000000	17318.5390625000000000	move	0
67	36.4401321411132812	17333.7636718750000000	17344.4589843750000000	move	0
68	36.8185577392578125	17359.8437500000000000	17370.5820312500000000	move	0
69	35.6358070373535156	17384.7343750000000000	17395.4804687500000000	move	0
70	35.3342895507812500	17409.3125000000000000	17420.0683593750000000	move	0
71	35.0693054199218750	17433.5761718750000000	17444.3808593750000000	move	0
72	34.8932075500488281	17457.8203125000000000	17468.4687500000000000	move	0
73	35.2989044189453125	17482.5136718750000000	17493.1191406250000000	move	0
74	35.2281761169433594	17507.1425781250000000	17517.7421875000000000	move	0
75	34.9283905029296875	17538.1816406250000000	17542.0703125000000000	move	0
76	35.0340499877929688	17569.3437500000000000	17573.2148437500000000	move	0
77	34.9988136291503906	17600.4648437500000000	17604.3417968750000000	move	0
78	35.2281761169433594	17631.8183593750000000	17635.6933593750000000	move	0
79	35.1045837402343750	17663.0351562500000000	17666.9238281250000000	move	0
80	34.8932075500488281	17694.0449218750000000	17697.9277343750000000	move	0
81	34.9283905029296875	17725.1035156250000000	17728.9726562500000000	move	0
82	35.3696975708007812	17756.6015625000000000	17760.4726562500000000	move	0
83	35.2281761169433594	17787.9335937500000000	17791.8300781250000000	move	0
84	35.2812156677246094	17819.3261718750000000	17823.2148437500000000	move	0
85	35.2989044189453125	17850.7324218750000000	17854.6250000000000000	move	0
86	35.0164299011230469	17881.8554687500000000	17885.7480468750000000	move	0
87	34.9812011718750000	17912.9609375000000000	17916.8359375000000000	move	0
88	35.5115013122558594	17944.5996093750000000	17948.4726562500000000	move	0
89	34.9988136291503906	17975.6933593750000000	17979.5976562500000000	move	0
90	35.4228363037109375	18007.2402343750000000	18011.1152343750000000	move	0
91	35.1398735046386719	18038.4824218750000000	18042.3808593750000000	move	0
92	35.1045837402343750	18069.7031250000000000	18073.5878906250000000	move	0
93	35.2281761169433594	18101.0488281250000000	18104.9316406250000000	move	0
94	35.1751785278320312	18132.3359375000000000	18136.2246093750000000	move	0
95	35.3165931701660156	18163.7656250000000000	18167.6523437500000000	move	0
96	35.2105064392089844	18195.0820312500000000	18198.9765625000000000	move	0
97	35.2105064392089844	18226.4042968750000000	18230.2929687500000000	move	0
98	35.3342895507812500	18257.8496093750000000	18261.7382812500000000	move	0
99	35.2458496093750000	18289.2011718750000000	18293.0957031250000000	move	0
100	35.1751785278320312	18320.4863281250000000	18324.3769531250000000	move	0
101	34.9635925292968750	18351.5625000000000000	18355.4492187500000000	move	0
102	34.9283905029296875	18382.6171875000000000	18386.4902343750000000	move	0
103	34.8580360412597656	18413.6035156250000000	18417.4746093750000000	move	0
104	34.9988136291503906	18444.7343750000000000	18448.6015625000000000	move	0
105	34.9107971191406250	18475.7695312500000000	18479.6445312500000000	move	0
106	34.3501091003417969	18506.2500000000000000	18510.1191406250000000	move	0
107	34.3850173950195312	18536.7968750000000000	18540.6347656250000000	move	0
108	34.4374160766601562	18567.3945312500000000	18571.2343750000000000	move	0
# rest
109	34.6824722290039062	NA	18602.0761718750000000	stay	1
110	36.1889381408691406	NA	18638.2656250000000000	stay	2
111	36.0815467834472656	NA	18674.3476562500000000	stay	3
112	34.8053207397460938	NA	18709.1523437500000000	stay	4
113	34.5948486328125000	NA	18743.7480468750000000	stay	5
# base=97 from=11115 to=11265 band_start=978 band_end=1128
# start
0	38.3719596862792969	16032.3056640625000000	NA	move	0
# overlap
1	37.9305839538574219	16044.4677734375000000	16070.2363281250000000	move	0
2	37.9672660827636719	16056.7578125000000000	16082.4345703125000000	move	0
3	38.6861495971679688	16069.8027343750000000	16095.4443359375000000	move	0
4	38.2797966003417969	16082.4287109375000000	16108.0830078125000000	move	0
5	38.8901290893554688	16095.4746093750000000	16121.3183593750000000	move	0
6	39.6551399230957031	16109.2001953125000000	16135.1298828125000000	move	0
7	40.3708267211914062	16123.4521484375000000	16149.5712890625000000	move	0
8	40.1252670288085938	16137.6611328125000000	16163.5771484375000000	move	0
9	40.2762947082519531	16152.1093750000000000	16177.9375000000000000	move	0
10	38.2982215881347656	16164.0380859375000000	16190.4072265625000000	move	0
11	38.4273109436035156	16178.8847656250000000	16202.4658203125000000	move	0
12	38.4088554382324219	16193.9687500000000000	16217.2939453125000000	move	0
13	38.1693458557128906	16208.3398437500000000	16232.1376953125000000	move	0
14	38.1877403259277344	16223.2285156250000000	16246.5273437500000000	move	0
15	38.2429580688476562	16237.9199218750000000	16261.4716796875000000	move	0
16	38.2613792419433594	16262.4062500000000000	16276.1816406250000000	move	0
17	38.1325645446777344	16286.7880859375000000	16300.5390625000000000	move	0
18	38.0774269104003906	16311.1181640625000000	16324.8652343750000000	move	0
19	38.2613792419433594	16335.6367187500000000	16349.3798828125000000	move	0
20	38.3904037475585938	16360.2724609375000000	16374.0273437500000000	move	0
21	38.0406913757324219	16384.5585937500000000	16398.3125000000000000	move	0
22	38.2061424255371094	16409.0292968750000000	16422.7656250000000000	move	0
23	38.1693458557128906	16433.4531250000000000	16447.1992187500000000	move	0
24	37.9672660827636719	16457.6464843750000000	16471.4199218750000000	move	0
25	38.2982215881347656	16482.2285156250000000	16495.9453125000000000	move	0
26	38.0223236083984375	16506.5097656250000000	16520.2500000000000000	move	0
27	38.0774269104003906	16530.8398437500000000	16544.5878906250000000	move	0
28	37.5464744567871094	16554.6816406250000000	16568.3867187500000000	move	0
29	37.3824501037597656	16578.3359375000000000	16592.0644531250000000	move	0
30	37.3824501037597656	16602.0585937500000000	16615.7187500000000000	move	0
31	37.3824501037597656	16625.7753906250000000	16639.4414062500000000	move	0
32	37.6377525329589844	16649.8105468750000000	16663.4140625000000000	move	0
33	37.6377525329589844	16673.8535156250000000	16687.4492187500000000	move	0
34	37.4735336303710938	16697.7167968750000000	16711.3261718750000000	move	0
35	37.6012229919433594	16721.7207031250000000	16735.3183593750000000	move	0
36	37.6012229919433594	16745.6972656250000000	16759.3222656250000000	move	0
37	37.4553108215332031	16769.5175781250000000	16783.1523437500000000	move	0
38	37.5282325744628906	16793.4375000000000000	16807.0449218750000000	move	0
39	37.5829696655273438	16817.4042968750000000	16831.0195312500000000	move	0
40	37.5099945068359375	16841.2890625000000000	16854.9140625000000000	move	0
41	37.6194915771484375	16865.2988281250000000	16878.9082031250000000	move	0
42	37.5099945068359375	16889.1933593750000000	16902.8085937500000000	move	0
43	37.6742935180664062	16913.2441406250000000	16926.8671875000000000	move	0
44	37.7291412353515625	16937.3574218750000000	16950.9726562500000000	move	0
45	37.7657241821289062	16961.4824218750000000	16975.1230468750000000	move	0
46	37.4553108215332031	16985.3085937500000000	16998.9375000000000000	move	0
47	37.4006576538085938	17009.0683593750000000	17022.7089843750000000	move	0
48	37.3824501037597656	17032.8281250000000000	17046.4511718750000000	move	0
49	37.5829696655273438	17056.7792968750000000	17070.4101562500000000	move	0
50	37.3642501831054688	17080.5390625000000000	17094.1425781250000000	move	0
51	37.1098861694335938	17104.0546875000000000	17117.6484375000000000	move	0
52	37.0373687744140625	17127.5234375000000000	17141.0917968750000000	move	0
53	37.0192527770996094	17150.9667968750000000	17164.5429687500000000	move	0
54	37.2006340026855469	17174.6152343750000000	17188.1679687500000000	move	0
55	37.1280250549316406	17198.2128906250000000	17211.7441406250000000	move	0
56	37.0736198425292969	17221.7578125000000000	17235.2871093750000000	move	0
57	37.4553108215332031	17245.6953125000000000	17259.2128906250000000	move	0
58	38.9458503723144531	17271.0878906250000000	17284.6406250000000000	move	0
59	39.0016136169433594	17296.4609375000000000	17310.0898437500000000	move	0
60	38.9830207824707031	17321.7441406250000000	17335.4433593750000000	move	0
61	39.6738891601562500	17347.6933593750000000	17361.4179687500000000	move	0
62	40.0687065124511719	17373.8320312500000000	17387.7617187500000000	move	0
63	38.8344421386718750	17398.6777343750000000	17412.6660156250000000	move	0
64	38.5196533203125000	17423.2539062500000000	17437.1972656250000000	move	0
65	38.2429580688476562	17447.5546875000000000	17461.4960937500000000	move	0
66	38.0590591430664062	17471.6347656250000000	17485.6132812500000000	move	0
67	38.4827041625976562	17496.3027343750000000	17510.1171875000000000	move	0
68	38.4088554382324219	17520.9218750000000000	17534.7109375000000000	move	0
69	38.0958023071289062	17545.2382812500000000	17559.0175781250000000	move	0
70	38.2061424255371094	17576.3886718750000000	17583.4453125000000000	move	0
71	38.1693458557128906	17607.5136718750000000	17614.5585937500000000	move	0
72	38.4088554382324219	17638.8730468750000000	17645.9218750000000000	move	0
73	38.2797966003417969	17670.0976562500000000	17677.1523437500000000	move	0
74	38.0590591430664062	17701.0937500000000000	17708.1562500000000000	move	0
75	38.0958023071289062	17732.1406250000000000	17739.1894531250000000	move	0
76	38.5566215515136719	17763.6601562500000000	17770.6972656250000000	move	0
77	38.4088554382324219	17795.0097656250000000	17802.0683593750000000	move	0
78	38.4642372131347656	17826.3984375000000000	17833.4746093750000000	move	0
79	38.4827041625976562	17857.8085937500000000	17864.8808593750000000	move	0
80	38.1877403259277344	17888.9199218750000000	17895.9960937500000000	move	0
81	38.1509513854980469	17920.0058593750000000	17927.0703125000000000	move	0
82	38.7046699523925781	17951.6660156250000000	17958.7109375000000000	move	0
83	38.1693458557128906	17982.7695312500000000	17989.8359375000000000	move	0
84	38.6121025085449219	18014.3046875000000000	18021.3808593750000000	move	0
85	38.3166503906250000	18045.5566406250000000	18052.6210937500000000	move	0
86	38.2797966003417969	18076.7617187500000000	18083.8359375000000000	move	0
87	38.4088554382324219	18108.1113281250000000	18115.1699218750000000	move	0
88	38.3535194396972656	18139.4023437500000000	18146.4648437500000000	move	0
89	38.5011787414550781	18170.8378906250000000	18177.9042968750000000	move	0
90	38.3904037475585938	18202.1562500000000000	18209.2285156250000000	move	0
91	38.3904037475585938	18233.4726562500000000	18240.5468750000000000	move	0
92	38.5196533203125000	18264.9238281250000000	18271.9921875000000000	move	0
93	38.4273109436035156	18296.2773437500000000	18303.3515625000000000	move	0
94	38.3535194396972656	18327.5546875000000000	18334.6308593750000000	move	0
95	38.1325645446777344	18358.6191406250000000	18365.6875000000000000	move	0
96	38.0958023071289062	18389.6582031250000000	18396.7148437500000000	move	0
97	38.0223236083984375	18420.6386718750000000	18427.6796875000000000	move	0
98	38.1693458557128906	18451.7734375000000000	18458.8085937500000000	move	0
99	38.0774269104003906	18482.8125000000000000	18489.8515625000000000	move	0
100	37.4917602539062500	18513.2617187500000000	18520.3046875000000000	move	0
101	37.5282325744628906	18543.7773437500000000	18550.7890625000000000	move	0
102	37.5829696655273438	18574.3789062500000000	18581.3593750000000000	move	0
103	37.8389549255371094	18605.2343750000000000	18612.2187500000000000	move	0
104	39.4117660522460938	18641.4882812500000000	18644.6464843750000000	move	0
105	39.2996902465820312	18677.5644531250000000	18680.7871093750000000	move	0
106	37.9672660827636719	18712.3144531250000000	18715.5312500000000000	move	0
107	37.7474288940429688	18746.9003906250000000	18750.0625000000000000	move	0
108	37.6377525329589844	18781.3867187500000000	18784.5390625000000000	move	0
# rest
109	39.2996902465820312	NA	18820.6855468750000000	stay	1
110	39.5427246093750000	NA	18860.2285156250000000	stay	2
111	39.5989112854003906	NA	18899.8281250000000000	stay	3
112	39.4865684509277344	NA	18939.3144531250000000	stay	4
113	39.3743934631347656	NA	18978.6894531250000000	stay	5
114	39.1505126953125000	NA	19017.8398437500000000	stay	6
115	39.2996902465820312	NA	19057.1386718750000000	stay	7
116	39.3183670043945312	NA	19096.4570312500000000	stay	8
117	39.3743934631347656	NA	19135.8320312500000000	stay	9
118	39.5989112854003906	NA	19175.4316406250000000	stay	10
119	39.3183670043945312	NA	19214.7500000000000000	stay	11
120	39.4865684509277344	NA	19254.2363281250000000	stay	12
121	39.0202102661132812	NA	19293.2558593750000000	stay	13
122	37.8023262023925781	NA	19331.0585937500000000	stay	14
123	38.4642372131347656	NA	19369.5234375000000000	stay	15
124	37.8755912780761719	NA	19407.3984375000000000	stay	16
125	37.9672660827636719	NA	19445.3652343750000000	stay	17
126	38.4642372131347656	NA	19483.8300781250000000	stay	18
127	38.1325645446777344	NA	19521.9628906250000000	stay	19
128	38.2245483398437500	NA	19560.1875000000000000	stay	20
129	38.3350830078125000	NA	19598.5234375000000000	stay	21
130	38.2245483398437500	NA	19636.7480468750000000	stay	22
131	38.4088554382324219	NA	19675.1562500000000000	stay	23
132	38.2245483398437500	NA	19713.3808593750000000	stay	24
133	38.2245483398437500	NA	19751.6054687500000000	stay	25
134	38.3535194396972656	NA	19789.9589843750000000	stay	26
135	38.2429580688476562	NA	19828.2011718750000000	stay	27
136	38.1141815185546875	NA	19866.3144531250000000	stay	28
137	38.1325645446777344	NA	19904.4472656250000000	stay	29
138	38.1141815185546875	NA	19942.5605468750000000	stay	30
139	38.2061424255371094	NA	19980.7675781250000000	stay	31
140	38.4827041625976562	NA	20019.2500000000000000	stay	32
141	38.1693458557128906	NA	20057.4199218750000000	stay	33
142	38.1877403259277344	NA	20095.6074218750000000	stay	34
143	38.1325645446777344	NA	20133.7402343750000000	stay	35
144	38.2613792419433594	NA	20172.0019531250000000	stay	36
145	38.0039672851562500	NA	20210.0058593750000000	stay	37
146	38.4088554382324219	NA	20248.4140625000000000	stay	38
147	38.4642372131347656	NA	20286.8789062500000000	stay	39
148	38.0039672851562500	NA	20324.8828125000000000	stay	40
149	38.2613792419433594	NA	20363.1445312500000000	stay	41
# base=98 from=11265 to=11421 band_start=984 band_end=1140
# start
0	29.3341236114501953	16124.8085937500000000	NA	move	0
# overlap
1	29.9501171112060547	16139.1503906250000000	16154.7587890625000000	move	0
2	29.7386627197265625	16153.1904296875000000	16168.8886718750000000	move	0
3	29.8687019348144531	16167.5302734375000000	16183.0595703125000000	move	0
4	28.1687240600585938	16180.2783203125000000	16195.6992187500000000	move	0
5	28.2794494628906250	16192.3173828125000000	16208.5576171875000000	move	0
6	28.2636184692382812	16207.1484375000000000	16220.5810546875000000	move	0
7	28.0582141876220703	16222.0273437500000000	16235.2070312500000000	move	0
8	28.0739860534667969	16236.4140625000000000	16250.1015625000000000	move	0
9	28.1213340759277344	16251.3496093750000000	16264.5351562500000000	move	0
10	28.1371288299560547	16266.0566406250000000	16279.4863281250000000	move	0
11	28.0266799926757812	16290.4326171875000000	16294.0830078125000000	move	0
12	27.9794139862060547	16314.7675781250000000	16318.4121093750000000	move	0
13	28.1371288299560547	16339.2548828125000000	16342.9042968750000000	move	0
14	28.2477912902832031	16363.8847656250000000	16367.5029296875000000	move	0
15	27.9479236602783203	16388.2207031250000000	16391.8320312500000000	move	0
16	28.0897636413574219	16412.6484375000000000	16416.3105468750000000	move	0
17	28.0582141876220703	16437.0878906250000000	16440.7070312500000000	move	0
18	27.8849945068359375	16461.3378906250000000	16464.9726562500000000	move	0
19	28.1687240600585938	16485.8144531250000000	16489.5058593750000000	move	0
20	27.9321804046630859	16510.1601562500000000	16513.7460937500000000	move	0
21	27.9794139862060547	16534.4882812500000000	16538.1386718750000000	move	0
22	27.5245418548583984	16558.3652343750000000	16562.0136718750000000	move	0
23	27.3841323852539062	16582.0664062500000000	16585.7500000000000000	move	0
24	27.3841323852539062	16605.7207031250000000	16609.4511718750000000	move	0
25	27.3841323852539062	16629.4433593750000000	16633.1054687500000000	move	0
26	27.6027050018310547	16653.3789062500000000	16657.0468750000000000	move	0
27	27.6027050018310547	16677.4140625000000000	16680.9824218750000000	move	0
28	27.4620952606201172	16701.3164062500000000	16704.8769531250000000	move	0
29	27.5714225769042969	16725.2890625000000000	16728.8886718750000000	move	0
30	27.5714225769042969	16749.2929687500000000	16752.8613281250000000	move	0
31	27.4464950561523438	16773.1445312500000000	16776.7402343750000000	move	0
32	27.5089225769042969	16797.0273437500000000	16800.6542968750000000	move	0
33	27.5557918548583984	16820.9941406250000000	16824.5839843750000000	move	0
34	27.4933090209960938	16844.8984375000000000	16848.4882812500000000	move	0
35	27.5870628356933594	16868.8769531250000000	16872.4863281250000000	move	0
36	27.4933090209960938	16892.7929687500000000	16896.3710937500000000	move	0
37	27.6339988708496094	16916.8281250000000000	16920.4277343750000000	move	0
38	27.6809730529785156	16940.9257812500000000	16944.5097656250000000	move	0
39	27.7123107910156250	16965.0703125000000000	16968.6386718750000000	move	0
40	27.4464950561523438	16988.9296875000000000	16992.5175781250000000	move	0
41	27.3997154235839844	17012.7089843750000000	17016.3300781250000000	move	0
42	27.3841323852539062	17036.4531250000000000	17040.0937500000000000	move	0
43	27.5557918548583984	17060.3847656250000000	17064.0097656250000000	move	0
44	27.3685531616210938	17084.1484375000000000	17087.7539062500000000	move	0
45	27.1509170532226562	17107.6894531250000000	17111.2988281250000000	move	0
46	27.0888977050781250	17131.1445312500000000	17134.7792968750000000	move	0
47	27.0734024047851562	17154.5976562500000000	17158.2187500000000000	move	0
48	27.2285480499267578	17178.1953125000000000	17181.8261718750000000	move	0
49	27.1664333343505859	17201.7812500000000000	17205.3613281250000000	move	0
50	27.1198978424072266	17225.3320312500000000	17228.9003906250000000	move	0
51	27.4464950561523438	17249.2050781250000000	17252.7792968750000000	move	0
52	28.7245311737060547	17274.4199218750000000	17277.9296875000000000	move	0
53	28.7724227905273438	17299.8593750000000000	17303.1914062500000000	move	0
54	28.7564544677734375	17325.2167968750000000	17328.6152343750000000	move	0
55	29.3502521514892578	17351.0937500000000000	17354.5664062500000000	move	0
56	29.6899738311767578	17377.3828125000000000	17380.7832031250000000	move	0
57	28.6288623809814453	17402.4609375000000000	17406.0117187500000000	move	0
58	28.3586750030517578	17427.0371093750000000	17430.8203125000000000	move	0
59	28.1213340759277344	17451.3750000000000000	17455.1582031250000000	move	0
60	27.9636669158935547	17475.5175781250000000	17479.3378906250000000	move	0
61	28.3269729614257812	17499.9609375000000000	17503.8437500000000000	move	0
62	28.2636184692382812	17524.5664062500000000	17528.2246093750000000	move	0
63	27.9951648712158203	17548.9179687500000000	17552.5625000000000000	move	0
